movie_id,director_id,producer_id,box_office_value,cast_id_0,cast_id_1,cast_id_2,cast_id_3,cast_id_4
Q2299721,Q2057633,Q2057633,,Q9696,Q209989,Q2057633,Q165421,Q25310
Q2300191,Q51577,Q321395,,Q309160,Q172653,Q106383,Q573343,Q956193
Q2300273,Q55413,Q472520,,Q80739,Q264011,Q267217,Q1239082,Q471309
Q2299961,Q51577,Q732397,1800000.0,Q208681,Q229042,Q229228,Q212873,Q461238
Q2299632,Q1344373,Q6258406,,Q680185,Q923301,Q5540681,,
Q2300172,Q56093,Q164581,,Q94123,Q161819,Q2960198,Q748391,Q445079
Q2300575,Q6238342,,,Q175104,Q452788,Q724227,Q273474,
Q2299920,Q235918,Q317574,,Q882,Q235918,Q443110,Q1073112,Q714724
Q2300097,Q2632767,,,Q310926,Q108941,Q255630,Q1406202,Q486408
Q2300207,Q89331,,,Q189694,Q240955,Q228789,Q124357,Q309690
Q2301206,Q337226,Q3426014,,Q106482,Q106592,Q470804,Q3380809,Q2391128
Q2300638,Q276186,Q276186,,Q262126,Q6227752,Q3051021,Q2508120,Q1395456
Q2300940,Q772798,,,Q224159,Q170572,Q229220,Q723027,Q528126
Q2301345,Q25437987,,,Q43137,Q4192156,Q2453311,,
Q2301603,Q1045172,Q3828487,,Q730100,Q313545,Q7815498,,
Q2300632,Q508224,Q7162089,,Q261639,Q309941,Q132616,Q117392,Q1469565
Q2301425,Q503898,Q325453,,Q232937,Q503898,Q346102,Q2966416,Q504708
Q2301392,Q2549739,Q8704,,,,,,
Q2300646,Q313256,Q7341609,,Q95026,Q454238,Q455280,Q333595,Q297816
Q2301286,Q7417507,Q7417507,,Q229263,Q215488,Q213736,Q318165,Q237659
Q2300440,Q3376892,Q3376892,2816116.0,Q977023,Q6304528,Q449626,Q7516933,Q28129939
Q2301402,Q5078465,Q5078465,,,,,,
Q2301945,Q250627,Q3753672,,Q234807,Q449584,Q14747,Q3391690,Q9086104
Q2301828,Q202597,,,,,,,
Q2301732,Q495813,Q237207,,Q176455,Q104791,Q117392,Q350251,Q1047259
Q2302071,Q16734393,,,Q435563,Q3229171,Q40048,Q447221,Q573423
Q2300341,Q968840,Q41148,,Q223281,Q41422,Q28755,Q1321988,Q431038
Q2301744,Q5181436,,,Q1151944,Q1193914,,,
Q2301836,Q503898,Q6186637,,Q713477,Q460201,Q289594,Q346121,Q2965444
Q23017561,Q695676,Q718752,,Q182349,Q59651,Q271877,Q271885,Q6795239
Q2301215,Q55375,Q1424934,,Q230681,Q965584,Q1081030,Q981315,Q752652
Q2302247,Q3129929,Q593316,,Q179414,Q115541,Q223745,Q182763,Q192410
Q23021207,Q6250473,,,Q315090,,,,
Q2301435,Q5078465,Q5078465,,,,,,
Q2300266,Q1045172,Q2675693,,Q1738324,Q104081,Q233873,Q80530,Q338726
Q2301516,Q703513,Q4935372,,Q6157357,Q6027320,Q5600640,,
Q2302087,Q269796,Q377920,,Q310413,Q233852,Q366678,Q242785,Q927057
Q2302544,Q1340565,Q6213357,,Q309900,Q207596,Q441705,Q2915037,Q2753627
Q2302213,Q55260,Q3796528,2000000.0,Q56016,Q1040798,Q1150547,Q461477,Q509865
Q2303586,Q4719265,,,Q342784,Q52392,Q236010,Q5438927,Q287817
Q2303606,Q55388,Q55388,,Q234897,Q150662,Q667488,Q694877,Q36268
Q230294,Q97799,Q91077,,Q43764,Q69669,Q69236,Q103123,Q76099
Q2304018,Q539263,Q7324233,,,,,,
Q2303761,Q1291693,Q15550926,,Q219640,Q722378,Q953504,Q3014981,Q2409242
Q2302935,Q1700561,Q6242767,,Q462903,Q240774,Q2919454,Q725027,Q1159071
Q2302716,Q3077378,,,Q451524,Q1769543,Q470831,Q2825020,Q1221980
Q2305376,Q44131,Q22328477,,Q49027,Q71594,Q259193,Q103784,Q329734
Q230325,Q354133,,,Q451880,Q63308,Q28151,Q4300807,Q432385
Q230482,Q309214,Q309214,,Q2680,Q443286,Q229305,Q381791,Q376131
Q2303888,Q55384,Q55384,,Q5593,Q55384,Q719916,,
Q2303863,Q352030,Q790756,,Q444097,Q535002,Q475090,Q6203302,Q12040463
Q2306752,Q5709966,Q7176746,,Q122614,Q313755,Q457991,Q150482,Q233882
Q230304,Q282265,Q302605,,Q337185,Q560770,Q957063,Q1253621,Q1545031
Q2305306,Q72756,Q434841,,Q217033,Q1377107,Q260318,Q231221,Q767045
Q230480,Q36476099,,,Q471068,Q572974,Q719273,Q536519,Q314801
Q2302672,Q23009950,,,Q4013788,Q19629657,,,
Q2303695,Q51530,Q259593,,Q444996,Q6799350,Q8028457,,
Q2306068,Q1927433,,,Q2626075,Q1977703,Q2003697,Q4141164,Q4248474
Q2305408,Q2984841,,,Q1140258,Q2615351,Q3491392,Q3990218,Q681122
Q230545,Q1809801,Q4994186,,Q272545,Q440773,Q462129,Q5954227,Q4946665
Q230488,Q1700561,Q5000735,,Q100937,Q315734,Q528428,Q312084,Q191027
Q230496,Q12592872,Q471646,,Q206890,Q192682,Q188772,Q40523,Q229535
Q2303722,Q471402,,,Q466361,Q7609868,Q7356162,Q1991526,Q7297146
Q2306545,Q72792,Q72792,,Q104340,Q452630,Q72792,Q3946526,Q5082672
Q2304429,Q703492,,,Q867813,Q229059,Q310318,Q233365,
Q230608,Q319849,Q4994186,,Q4962765,Q382278,Q4976682,Q5907062,Q443555
Q2303163,Q2571816,Q6782345,,,,,,
Q2305094,Q119348,Q3047494,,Q294454,Q36105,Q266270,Q193105,Q361238
Q230616,Q298905,Q298905,,Q2830250,Q304123,Q2897800,Q3015148,Q447709
Q2303335,Q240677,Q189081,2600000.0,Q40531,Q350680,Q558149,Q330847,Q4864376
Q2303131,Q4924185,,,Q189554,Q272944,Q5292835,Q7437511,Q238327
Q2307542,Q124811,Q2580874,,Q342370,Q269934,Q2403017,Q73930,
Q2306504,Q707999,Q7151629,,Q72984,Q94081,Q166420,Q266473,Q959404
Q230552,Q187364,Q725773,245077583.0,Q395274,Q109324,Q108935,Q230605,Q360663
Q2306760,Q53011,Q53011,,Q3002890,Q981993,Q2500306,Q3693322,Q696306
Q2307266,Q51562,,,Q55264,Q259600,Q93957,Q436187,Q545846
Q2307466,Q2092903,,,Q1393843,Q71206,Q233848,Q471023,Q235639
Q230558,Q1150882,Q6175902,,Q310413,Q187033,Q395274,Q1436846,Q16217655
Q2309562,Q1677204,Q7659415,,Q337185,Q240250,Q919206,Q1236412,Q234875
Q2307454,Q103788,Q773066,,Q71243,Q201034,Q228906,Q1390451,Q1550341
Q2308086,Q716460,Q2713078,,Q55796,Q3021837,Q1572974,Q2279307,Q106326
Q2307324,Q965498,Q6766586,,Q192643,Q861494,Q459638,Q1038360,Q1904362
Q2308266,Q55210,,,,,,,
Q23089,Q55405,Q55405,7000000.0,Q805511,Q2763244,Q6122272,Q6937172,Q6962310
Q2307306,Q53010,Q53010,,Q524544,Q2963233,Q2884676,Q105387454,Q1523696
Q2306995,Q967544,Q4909127,,Q295034,Q193212,Q168992,Q202148,Q206112
Q2308427,Q2738917,Q5667210,,Q167829,Q2362968,Q2017182,Q3045307,Q3595169
Q2309073,Q1760495,,,Q72869,Q72911,Q4283265,Q4931716,Q6788389
Q2309964,Q56094,Q56094,,Q362353,Q235391,Q1189113,Q78533,Q234807
Q2308255,Q104230687,,,Q3934828,Q446717,Q528839,,
Q2308683,Q53008,Q546575,,Q107006,Q106255,Q53006,Q3756759,Q1849086
Q2309514,Q19504,Q19258831,,Q228906,Q734043,Q235289,Q336877,Q275769
Q2306978,Q298352,Q298352,,Q117392,Q381285,Q254828,Q325700,Q349391
Q2310849,Q52555678,Q6489855,,Q242584,Q237186,Q300479,Q3144560,Q2101495
Q2309136,Q782333,,,,,,,
Q2307917,Q269731,Q242416,,Q156178,Q242416,Q2761863,Q453962,Q1252598
Q2310511,Q2839609,Q7167002,,Q7196247,,,,
Q2307428,Q1971705,Q1677186,,Q72984,Q94081,Q166420,Q233845,Q459786
Q2309756,Q722764,,,Q318261,Q1331953,Q516365,Q4899629,
Q2308894,Q3093329,Q28092083,,Q461643,Q2206955,Q3329727,Q1396031,Q540456
Q2311084,Q457250,Q1320474,,Q248837,Q16472,Q113328,Q449465,Q2959191
Q2308797,Q513632,,,Q518474,Q2848938,Q1758568,Q2871975,Q2934960
Q2311410,Q100440,Q16746696,,Q358403,Q447426,Q5576395,Q5623885,Q7329205
Q2310970,Q3530284,Q4025863,,Q4025856,Q4025864,Q324114,Q705715,Q318108
Q2310028,Q1971705,,,Q231595,Q983420,Q912559,Q539170,Q1621558
Q2311193,Q3985322,,,,,,,
Q2313146,Q3136486,Q3136486,,Q31768,Q1328596,,,
Q2309994,Q2837752,Q697131,,Q308124,Q209094,Q446227,Q122614,Q383064
Q2311935,Q51491,Q957347,,Q367053,Q191027,Q270753,Q1704485,Q1229342
Q2312568,Q5236328,Q596137,,Q2074598,Q674451,Q6182029,Q6789574,Q3017985
Q2310878,Q709580,,,Q704140,Q700405,Q6440933,,
Q2312518,Q53015,Q3960852,,Q106443,Q55468,Q50003,Q55469,Q238547
Q2311757,Q953520,Q953520,,Q314805,Q106942,Q448430,Q81328,Q891104
Q2312028,Q1384550,Q1708020,,Q152713,Q166212,Q2474547,Q2004024,Q239770
Q2313747,Q89830,,,,,,,
Q2315996,Q27043437,,,Q15427108,Q11108301,Q12758129,Q2897602,Q12750309
Q2318153,Q1668336,,,Q642876,Q166420,Q82284,Q2865963,Q3038059
Q2315036,Q528949,Q528949,,Q313044,Q230190,Q1187498,Q44131,Q310012
Q2316202,Q436829,Q3017960,,Q303751,Q587641,Q961876,Q111460886,Q4679293
Q2314831,Q3702641,Q320211,,Q40122,Q240180,Q503938,Q1189407,Q358997
Q2317377,Q7273486,Q7640329,,Q9570,Q158233,Q3123705,Q143896,
Q2317562,Q2264148,,,Q7409516,Q6289326,,,
Q2316158,Q278657,Q361208,,Q352971,Q152779,Q3077399,Q8009733,
Q2313918,Q4111069,,,Q289088,Q4257197,Q4257202,Q4292040,Q6678680
Q2314364,Q1300823,Q11076795,,Q769547,Q6950268,Q451828,Q5704251,Q9073088
Q2315152,Q503767,,,Q205868,,,,
Q2315929,Q51519,,,Q14441,Q7982394,Q3528672,,
Q2316927,Q446294,,,Q935081,Q862427,Q275050,Q450694,Q726130
Q2315037,Q2635522,Q8704,,,,,,
Q2314522,Q936987,,,Q242949,,,,
Q2316133,Q51499,Q957347,,Q95055,Q55264,Q242729,Q539982,Q231221
Q2316492,Q95111,Q7151629,,Q215359,Q294927,Q224021,Q204750,Q1604757
Q2315821,Q1387339,Q1338253,,,,,,
Q2315068,Q51114,Q1344801,,Q1344801,Q3319627,Q3556367,Q3568966,Q2004176
Q2318343,Q7507832,,,,,,,
Q2317151,Q6292560,,,Q1928501,Q1709709,,,
Q2314508,Q63972,,,Q91587,Q1278961,Q1781919,Q1698625,Q2545944
Q2313239,Q55384,Q101299,,Q201483,Q269881,Q533912,Q3385796,Q1685858
Q2318475,Q13815143,Q1994929,,Q532936,Q13135902,Q2652364,,
Q2318612,Q774661,Q5525629,,Q209662,Q182431,Q1291104,Q7175674,Q5293332
Q2318429,Q122187,,,Q3172062,Q3176107,Q1100179,Q530747,Q3557631
Q2317367,Q2837668,Q4354599,,Q299983,Q231391,Q316647,Q349510,Q336074
Q2316081,Q2452322,,,Q822383,Q62845,Q560649,Q2754062,Q2555910
Q2318622,Q55430,,,Q716069,Q2658847,Q7268216,Q1081186,
Q2318140,Q1377923,Q61441,,Q207739,Q55264,Q1358712,Q1344801,Q94992
Q231712,Q97799,Q1601163,,Q766736,Q76653,Q91608,Q102050,Q1379343
Q232003,Q55443,Q4776815,,Q311716,Q432638,Q193653,Q106743,Q71662
Q2318709,Q4678712,Q748538,,Q15615,Q361661,,,
Q2319661,Q532307,,,Q344567,,,,
Q2319912,,,,,,,,
Q2319600,Q276130,Q385055,,Q230555,Q725637,Q242477,Q229266,Q259581
Q2319394,Q70678,Q1127237,,Q3082941,Q242656,Q3723470,Q712314,Q3035998
Q2313963,Q827379,Q827379,,Q1528106,Q3126803,Q2421148,Q1988083,Q156532
Q2320191,Q51559,Q2161544,,Q56016,Q381285,Q296630,Q345212,
Q2319804,Q1702735,Q1365966,,Q242707,Q103343,Q443961,Q342419,Q244674
Q2318289,Q5569122,,,Q452788,Q232419,Q1390754,Q1032023,Q1778653
Q232036,Q55721667,,,Q233563,,,,
Q232000,Q51570,Q6233627,,Q41871,Q59215,Q232837,Q1375484,Q230131
Q2319947,,,,,,,,
Q231964,Q1373408,Q1373408,,Q1373408,Q7416299,,,
Q232081,Q465353,,,Q469443,Q246938,Q1273825,,
Q232007,Q122666,Q1560949,,Q236738,Q267383,Q36980,Q327574,Q313522
Q231967,Q55443,Q6290348,,Q243430,Q221074,Q178307,Q867883,Q744381
Q2320510,Q72229,Q6112463,,Q3074028,Q1232794,Q2502092,Q168355,Q2603039
Q2320247,Q11886879,Q181900,,Q1139709,Q488335,Q983873,Q847133,Q2467799
Q2319060,Q935852,Q51522,,Q206112,Q236688,Q235020,Q1277039,Q271109
Q231998,Q154490,Q154490,,Q223745,Q296887,Q579505,Q1215287,Q2930147
Q232044,Q348371,Q428834,,Q243430,Q221074,Q72500,Q1148591,Q343534
Q232032,Q725970,Q3632964,,Q9543,Q233748,Q158957,Q333443,Q292958
Q2320121,Q532705,,,Q3959303,Q14450,Q432993,,
Q2320032,Q578414,Q578414,,Q578414,Q2352411,Q957836,Q238574,Q242443
Q232075,Q561255,Q2482371,,Q23842,Q2750,Q2737,Q516829,Q2831397
Q232119,Q10309705,,,,,,,
Q232079,Q2309487,Q5345162,,Q80739,Q51488,Q312107,Q309640,Q498840
Q232068,Q926946,Q926946,,Q26372,,,,
Q2320661,Q1496567,,,Q1093382,Q234788,Q6167500,Q2588902,Q5893649
Q232009,Q312988,Q319986,1341511219.0,Q38119,Q19190,Q39476,Q28493,Q203545
Q232091,Q53002,Q1892943,,Q295834,Q952740,Q785611,Q3154671,Q435034
Q232020,Q55375,Q1424934,,Q106204,Q458631,Q32439,Q3130587,Q1867601
Q232116,Q53044,,,Q317110,Q230563,Q555379,Q697274,Q735221
Q232115,Q274914,,,Q513913,,,,
Q232108,Q36970,,,Q36970,Q1681194,Q19850006,Q18402497,
Q232053,Q976248,Q5531140,,Q162389,Q36105,Q230703,Q1551529,Q925310
Q232095,Q51552,,,Q515077,Q462341,Q51552,Q7249418,
Q232130,Q1077553,Q2224483,,Q256402,Q62845,Q229042,Q211831,Q274832
Q232106,Q3952882,Q7817415,,Q120366,Q53120,Q170530,Q32522,Q738952
Q2321544,Q706678,Q3261862,,Q1124735,Q95068,Q723415,Q2831802,Q82284
Q2321222,Q727349,Q73136,,Q181819,Q271890,Q281404,Q493340,Q672242
Q232133,Q51123,Q51123,,Q104183,Q234536,Q93632,Q451745,Q283123
Q232177,Q7287799,Q2331807,,Q34012,Q181917,Q230218,Q2448652,Q979428
Q2321699,Q122187,,,Q1132724,Q472701,Q965918,Q2847673,Q2934860
Q2322476,Q1993804,,,Q104127,Q240238,Q450981,Q153372,Q972381
Q2322382,Q1900385,,,Q285409,Q16567288,Q43432,Q465695,
Q232234,Q51114,,,Q102462,Q320036,Q230218,Q437034,Q386105
Q2322427,Q56093,Q3061379,8000000.0,Q161819,Q170515,Q347711,Q437944,Q355969
Q2321751,Q56093,Q7341609,,Q162389,Q205314,Q437034,Q946859,Q242735
Q2324022,Q1962284,Q55965,,,,,,
Q232175,Q938708,Q6290348,,Q243430,Q221074,Q303049,Q659962,Q343534
Q2322917,Q270560,Q270560,,Q449900,Q208681,Q235211,Q202144,Q276167
Q2323927,Q20653628,Q7149190,,Q61356,,,,
Q232217,Q53001,Q2845576,,Q240896,Q449640,Q506247,Q53001,Q2966124
Q2322509,Q6397567,,,Q271533,,,,
Q232166,Q938708,Q6290348,,Q221074,Q243430,Q659962,Q354664,Q343534
Q2322404,Q630981,Q919642,,Q162389,Q215359,Q205314,Q313040,Q467735
Q2324652,Q24572362,,127000000.0,Q37079,,,,
Q2321552,Q1177260,Q887614,,Q24632,Q15712136,,,
Q232181,Q230448,Q3161628,,,,,,
Q232161,Q241546,Q3341932,,Q36301,Q512577,Q229268,Q234546,Q1190134
Q232227,Q3161467,Q72869,,Q72869,Q72911,Q963194,Q3442671,Q3968233
Q232170,Q48765,Q48765,,Q219546,Q42786,Q370181,Q468811,Q1096611
Q2321588,Q103788,Q103788,,Q233854,Q180919,Q94992,Q445124,Q148732
Q232190,Q697834,Q296796,,Q55468,Q677496,Q238547,Q1056570,Q3723682
Q232219,Q717498,Q1473065,,Q303957,Q232397,Q14450,Q202381,Q266888
Q2322439,Q56093,,,Q4227,Q240460,Q165283,Q437944,Q358990
Q2323002,Q51535,Q709413,,Q253298,Q215359,Q271856,Q2484213,Q42671
Q2326258,Q2596221,,,Q2708473,Q1894154,Q2515043,Q1989503,Q18434674
Q232248,Q328814,Q1691658,,Q80938,Q185165,Q329784,Q313588,Q232532
Q2326899,Q51535,Q347473,,Q181887,Q269153,Q234875,Q470591,Q206856
Q232250,Q350717,Q888053,,Q23858,Q242709,Q932204,Q5041297,Q516723
Q2322393,Q56093,Q7341609,,Q162389,Q271877,Q710538,Q4864570,Q1369906
Q232222,Q361670,Q472520,,Q160528,Q104027,Q283335,Q233832,Q395494
Q232251,Q104049,Q5648982,,Q191966,Q294912,Q1506084,Q237809,Q329807
Q2326862,Q3168582,Q3008976,,Q2834621,Q468236,Q1960990,Q3168582,Q2583760
Q2325459,Q381622,,,Q237774,Q231541,Q297198,Q313095,Q129831
Q2322181,Q51545,,,Q437944,Q12176691,Q6123741,Q3742294,
Q2323140,Q279894,Q2335540,,Q1200141,Q2805406,Q1904332,Q2547341,Q2044164
Q2328987,Q113443076,Q5546132,,Q7807191,,,,
Q2328891,Q3077378,,,Q466465,,,,
Q2326990,Q5537589,Q5537589,,,,,,
Q2326085,Q51114,Q506666,,Q94041,Q470134,Q1159045,Q1395104,Q310493
Q2328102,Q8003225,Q8003225,,Q887889,,,,
Q2327769,Q3806770,,,Q642384,,,,
Q232774,Q59259,Q2270687,1123794079.0,Q180942,Q212006,Q19794,Q244234,Q311232
Q2330129,,,,,,,,
Q2329314,Q51522,Q51522,,Q41163,Q116265,Q449640,Q1849086,Q1553484
Q2328850,Q967207,Q3506943,,Q178077,Q7386866,Q554690,Q5297701,Q12734973
Q2331449,Q113462180,,,Q1159071,Q268046,Q3471040,Q641352,Q1319532
Q2325234,Q55170,Q438472,,Q95019,Q312656,Q541016,Q459580,Q668993
Q2329034,Q3656856,,,Q2612977,Q3656037,Q5547220,Q2332524,Q5418818
Q2329726,Q72229,Q16019794,,Q298818,Q315728,Q435107,Q727786,Q809105
Q2329413,Q99519385,,,,,,,
Q232938,Q740649,Q715904,,Q434900,Q1304656,Q325141,Q449020,Q2655513
Q2327135,Q2960460,,,Q295964,Q182450,Q365023,Q235002,
Q2328533,Q113365031,,,Q529849,Q2053238,Q1346499,Q317441,Q5483291
Q2329403,Q363402,,,Q314133,Q188772,Q374065,Q353159,Q3119298
Q2329152,Q2217503,Q5735121,,Q108479,Q1501439,,,
Q2324267,Q114346465,,,Q1819827,Q2411888,,,
Q2328936,Q966821,,,Q373959,Q965438,Q1347933,Q3548160,Q1154179
Q232993,Q57391,,,Q57391,Q63228,Q64645,Q68084,Q537706
Q2332522,,,,,,,,
Q2330111,Q35980295,,,Q2019298,Q7747,,,
Q2325922,Q15927280,,,Q231635,Q4068836,Q449249,Q233042,
Q2332093,Q518770,Q518770,,Q447967,Q231541,Q235804,Q447892,Q4190071
Q2330695,Q357316,,,Q917301,Q996693,Q468377,Q455877,Q1276177
Q2329874,Q2420942,Q3953024,,Q233852,Q358317,Q242785,Q918677,Q2069005
Q2328386,Q4776978,,,Q449940,Q2877302,Q1057307,Q3084914,Q6614446
Q2331577,Q16218259,,,Q191084,Q449141,Q40240,Q7608107,Q301703
Q2332764,Q12275507,,,Q6981244,Q6429970,Q3657918,Q2332562,Q5609017
Q2332518,Q59821,,,,,,,
Q2332668,Q7417507,,,Q1139301,Q1075796,Q1582689,Q380180,Q1677114
Q2332471,Q1172930,Q134382,,Q182462,Q1064346,Q2977476,,
Q2331487,Q114312467,Q472438,,Q472438,Q947525,Q238900,Q312902,Q360671
Q233285,Q114342641,Q3758467,,Q311699,Q737183,Q617641,Q350208,Q888295
Q2333043,Q3063860,Q3559849,,Q935804,Q964474,Q272053,Q3157386,Q3167115
Q2333181,Q2401668,,,Q1264895,Q1566583,Q1293498,Q1260544,Q3938256
Q2335138,Q202395,Q2852906,,Q3342667,Q142501,Q167979,Q13360334,Q3294532
Q2333940,Q1607614,,,Q1979065,Q619967,Q4024352,Q442973,Q560252
Q2333710,Q56598403,Q7831218,,Q302335,Q233213,Q2394970,Q257271,Q257286
Q2333996,Q150840,Q652228,,Q1998930,Q3201022,Q5770923,Q3195097,Q40070
Q2337495,Q61859,Q2005146,,Q95068,Q151973,Q439915,Q3101539,Q967922
Q2334032,Q312657,Q312657,,,,,,
Q2335405,Q1479869,Q3672555,,Q1277018,Q470998,Q358360,Q927916,Q2300160
Q2337606,Q779529,Q779529,,Q2586583,,,,
Q2334007,Q106707229,,,Q2103750,Q1555445,Q2047635,Q1807621,Q20113632
Q2336453,Q551861,Q65007969,,Q338704,Q964873,Q551861,Q2851072,Q382393
Q2335241,Q441578,Q441578,,Q464476,Q1850698,Q3519861,Q522463,Q1231142
Q2337429,Q262608,Q13562351,,Q191132,Q1744,Q978857,Q973065,Q3199794
Q2337775,Q2438043,,,Q447176,Q263596,Q2454972,Q15879728,Q13435475
Q2334265,Q3032113,,,Q4925694,Q6630018,Q4919105,Q1193760,Q3182888
Q2337072,Q141673,Q1136177,,Q40475,,,,
Q2336856,Q66763862,,,,,,,
Q233464,Q25089,Q376138,38300000.0,Q4028,Q25089,Q102642,Q185051,Q235302
Q2335016,Q1248110,Q1248110,,Q2881057,,,,
Q2335499,Q28378589,Q28378589,,Q511554,Q7358844,,,
Q2337113,Q137261,,,Q762701,Q2200573,Q2768223,Q262886,Q2556377
Q2337325,,,,,,,,
Q2335299,Q66005209,,,Q192052,Q172044,Q445445,Q383064,Q364822
Q2336835,Q240677,Q7349939,,Q95076,Q350680,Q139646,Q260318,Q333475
Q2333571,Q2439029,Q2439029,,Q509446,Q222832,,,
Q2337640,Q16664269,Q3216068,,Q164730,Q514824,Q16832022,,
Q2334288,Q189526,,,Q1758714,Q1379961,Q6178791,Q3379068,Q22988841
Q2338572,Q1993725,,,Q716547,,,,
Q2337365,Q3311721,Q3901505,,Q189415,Q460201,Q468241,Q229509,Q1620037
Q2337874,Q16178224,,,Q292687,Q488031,,,
Q2334601,Q779529,Q711694,,Q3182044,Q314926,Q2966675,,
Q2336169,Q77465,Q86560,,Q271655,Q375092,Q1754382,Q2070099,Q2004176
Q2337953,Q443083,,,Q453877,Q2112567,Q11719661,Q11719849,Q6149335
Q2336805,Q130034,Q5386426,,Q152767,Q447872,Q242805,Q231395,Q355163
Q2339315,Q5249934,Q5249934,,Q5372897,Q7922453,Q272112,Q7638426,
Q2340418,Q2316818,Q2695927,,Q468236,Q1200141,Q82302,Q1396031,Q2108050
Q2340234,Q1325374,,,,,,,
Q2335034,Q1282300,,,Q1564761,Q11203544,Q1565578,Q16098911,Q13591697
Q2337925,Q1384404,Q7693411,,Q896805,Q2962235,Q349668,Q187884,Q142546
Q2340350,Q1616017,,,Q432953,Q468639,Q11646709,,
Q2338318,Q3016658,Q296796,,Q363659,Q270672,Q958353,Q229572,Q788586
Q2339917,Q389128,Q389128,,Q182057,Q242462,Q503956,Q271324,Q577687
Q23395,Q25078,,10700000.0,Q193668,Q37175,Q184103,Q229234,Q165524
Q2340602,Q190373,Q555910,,,,,,
Q2339317,Q822641,,,Q822641,,,,
Q2340628,Q9374013,,,,,,,
Q2337471,Q145422,Q318292,,Q233118,Q145422,Q3194875,Q273947,Q105706571
Q2338069,Q321089,Q6712676,,Q95076,Q364083,Q152843,Q447612,Q373384
Q2338760,Q5112930,Q5112930,,,,,,
Q2339978,Q561332,,,Q497629,Q455899,Q4480296,Q4192236,Q1442402
Q2339899,Q55401,,,,,,,
Q2339789,Q716282,Q716282,,,,,,
Q2338802,Q484261,Q1160223,,Q6300538,Q3858248,Q581440,Q7107150,Q5751389
Q2341110,Q729375,Q1811951,,Q312902,Q8053443,,,
Q2339994,Q18543326,Q5299575,,Q1376690,Q139325,Q463402,Q127423,Q454088
Q2338099,Q178713,Q11398993,,,,,,
Q2341501,Q957911,,,,,,,
Q2341755,Q495813,Q461529,,Q179041,Q382420,Q495813,Q229134,Q230268
Q2342429,Q1095790,,,Q168049,Q8220387,Q277165,Q451233,Q435732
Q2340655,Q13595531,Q461529,,Q336788,Q219655,Q43432,Q215072,Q298371
Q2343588,Q44461,,,,,,,
Q2342185,Q2927152,,1252000.0,Q450471,Q5192999,Q911472,Q255842,Q5566392
Q2341889,Q318292,Q318292,,Q1209753,Q306877,Q1387828,Q6810902,Q446937
Q2342819,Q6914338,Q220536,,Q220536,Q128507,Q5218429,Q455879,
Q234386,,,,Q236854,Q452288,Q225239,Q253358,Q360531
Q2341665,Q565344,,,Q189067,Q361610,Q266179,Q434027,Q387072
Q2343648,Q706016,Q706016,,Q3189977,Q272145,,,
Q2342818,Q3101750,Q295080,,Q683299,Q2157603,Q273180,Q1532531,Q294912
Q2341062,Q26720312,,,Q230605,Q46080,Q6183971,Q504455,Q236181
Q2341615,Q495813,,,Q58912,Q294185,Q547801,Q235302,
Q2341849,Q1652154,Q5528242,,Q217004,Q265584,Q352180,Q228725,Q463402
Q2343239,Q61859,Q385055,,Q71206,Q457165,Q152843,Q633755,Q1273317
Q2344050,Q438911,Q3047494,,Q102642,Q42229,Q318249,Q271637,Q536437
Q2342853,Q5491114,Q1678053,,Q44313,Q1754735,Q207969,Q719134,
Q2341802,Q2073110,Q2073110,,Q466535,Q939739,Q321524,Q9029749,Q11182423
Q2345539,Q882,Q317574,,Q882,Q1536200,Q2738162,Q2836594,Q3118124
Q2344265,Q526954,,,,,,,
Q2344453,Q51123,,,Q295593,Q1344801,,,
Q2346766,Q5592644,Q269895,32155047.0,Q95043,Q267097,Q77298,Q82330,Q1469565
Q2345559,Q882,Q317574,,Q882,Q443110,Q1121639,Q153292,Q315202
Q2345355,Q303891,Q15492646,,Q14441,Q202144,Q228747,Q7353634,Q603317
Q2348659,Q318292,Q318292,,Q296630,Q449900,Q1370520,Q39792,Q3751926
Q2345220,Q1570158,Q7151629,,Q72984,Q94081,Q166420,Q3038059,Q1790472
Q2345475,Q2399329,Q2399329,,Q1740088,Q979114,Q272518,Q2647961,Q945494
Q2347282,Q3196691,Q193504,,Q193504,Q449082,Q81819,Q2671216,Q3350797
Q234800,Q1381419,,,Q220584,,,,
Q2345734,Q5386194,,,Q1305044,Q1369507,Q72867,Q133112,Q1268767
Q2345399,Q51559,Q1239033,,Q296928,Q229572,Q349391,Q183532,Q356303
Q2345856,Q882,Q882,,Q235313,Q1333440,Q882,Q718451,Q706678
Q2345793,Q3158850,Q1338253,,Q386427,Q713240,Q718156,Q3311051,Q3124021
Q2344231,Q3624953,,,Q164534,,,,
Q2345093,Q94882,Q19956044,,Q94882,Q310052,Q3500387,Q3576093,
Q2346516,Q882,Q3177591,,Q882,Q706678,Q235313,Q1383202,Q153292
Q2346325,Q3136396,,,,,,,
Q2347518,Q329958,Q3050431,,Q223033,Q733691,Q355234,Q1091285,Q3050431
Q2346467,Q459299,Q259593,,Q275664,Q3189336,Q231096,Q2185587,Q1339485
Q2347145,Q5039901,Q5039901,,Q206890,Q311517,Q551558,Q7859852,Q4756190
Q2345,Q51559,Q19155,,Q312107,Q944638,Q348351,Q706165,Q286738
